"3921","3921","IJ363471","","58.8300","45.2500","300.0000","10000","1","1"
"3923","3923","YP358510","","101.6600","78.2000","380.0000","10000","1","1"
"3930","3930","KQ363460","","58.8300","45.2500","300.0000","10000","1","1"
"3935","3935","FT385490","","349.8300","269.1000","360.0000","10000","1","1"
"3942","3942","JU358420","","132.9900","102.3000","330.0000","10000","1","1"
"3943","3943","WF363443","","50.3000","38.6900","300.0000","10000","1","1"
"3949","3949","LY385476","","349.8300","269.1000","360.0000","10000","1","1"
"3951","3951","PE358411","","88.8700","68.3600","410.0000","10000","1","1"
"3956","3956","ZX363430","","73.1000","56.2300","300.0000","10000","1","1"
"3963","3963","WC385435","","152.8000","117.5400","240.0000","10000","1","1"
"3970","3970","CT358404","","97.8300","75.2500","330.0000","10000","1","1"
"3972","3972","QN385412","","152.8000","117.5400","240.0000","10000","1","1"
"3979","3979","JK363427","","117.8600","90.6600","300.0000","10000","1","1"
"3984","3984","QI358393","","81.8400","62.9500","390.0000","10000","1","1"
"3985","3985","SJ385392","","152.8000","117.5400","240.0000","10000","1","1"
"3991","3991","MU363408","","117.8600","90.6600","300.0000","10000","1","1"
"3993","3993","DP358375","","117.6400","90.4900","380.0000","10000","1","1"
"3998","3998","EK363379","","84.4000","64.9200","300.0000","10000","1","1"
"4000","4000","XM385379","","171.9900","132.3000","260.0000","10000","1","1"
"4006","4006","BW358360","","199.9000","153.7700","480.0000","10000","1","1"
"4007","4007","UW363331","","50.3000","38.6900","300.0000","10000","1","1"
"4014","4014","LT385353","","171.9900","132.3000","260.0000","10000","1","1"
"4021","4021","SG344940","","103.6700","79.7500","200.0000","10000","1","1"
"4027","4027","TU358353","","120.2000","92.4600","360.0000","10000","1","1"
"4033","4033","LI385335","","171.9900","132.3000","260.0000","10000","1","1"
"4034","4034","CU363326","","50.3000","38.6900","300.0000","10000","1","1"
"4041","4041","TC373201","","69.0400","53.1100","500.0000","10000","1","1"
"4047","4047","PR344922","","95.2600","73.2800","300.0000","10000","1","1"
"4049","4049","BX385306","","271.9300","209.1800","240.0000","10000","1","1"
"4055","4055","FG358804","","163.6700","125.9000","420.0000","10000","1","1"
"4061","4061","YB363290","","31.8600","24.5100","300.0000","10000","1","1"
"4063","4063","NG373184","","115.0800","88.5200","500.0000","10000","1","1"
"4068","4068","JY385292","","271.9300","209.1800","260.0000","10000","1","1"
"4075","4075","ZR363271","","75.8700","58.3600","300.0000","10000","1","1"
"4077","4077","ED358793","","151.7400","116.7200","210.0000","10000","1","1"
"4084","4084","AN358776","","139.3700","107.2100","480.0000","10000","1","1"
"4090","4090","AU363256","","73.1000","56.2300","300.0000","10000","1","1"
"4096","4096","KI385279","","271.9300","209.1800","240.0000","10000","1","1"
"4103","4103","OD363221","","58.8300","45.2500","300.0000","10000","1","1"
"4105","4105","BY358764","","185.8300","142.9500","480.0000","10000","1","1"
"4110","4110","BZ358756","","185.8300","142.9500","480.0000","10000","1","1"
"4111","4111","WP363210","","33.2400","25.5700","200.0000","10000","1","1"
"4117","4117","FH358748","","139.3700","107.2100","380.0000","10000","1","1"
"4124","4124","TH344891","","66.3900","51.0700","200.0000","10000","1","1"
"4126","4126","KI385251","","254.8900","196.0700","260.0000","10000","1","1"
"4131","4131","LB358731","","145.7700","112.1300","460.0000","10000","1","1"
"4133","4133","XQ344862","","66.3900","51.0700","200.0000","10000","1","1"
"4138","4138","FM385230","","254.8900","196.0700","260.0000","10000","1","1"
"4140","4140","YU373166","","99.7400","76.7200","500.0000","10000","1","1"
"4145","4145","QH344361","","75.8700","58.3600","200.0000","10000","1","1"
"4146","4146","IR378710","","37.7300","29.0200","340.0000","10000","1","1"
"4152","4152","PW385211","","254.8900","196.0700","260.0000","10000","1","1"
"4159","4159","CZ363192","","73.8400","56.8000","300.0000","10000","1","1"
"4161","4161","TX358729","","152.1600","117.0500","340.0000","10000","1","1"
"4167","4167","JX373148","","179.0100","137.7000","500.0000","10000","1","1"
"4174","4174","FR382648","","28.7700","22.1300","300.0000","10000","1","1"
"4175","4175","TY344328","","88.7600","68.2800","200.0000","10000","1","1"
"4181","4181","QE373113","","138.1000","106.2300","500.0000","10000","1","1"
"4182","4182","ZP363165","","33.2400","25.5700","300.0000","10000","1","1"
"4187","4187","XV385194","","252.8600","194.5100","220.0000","10000","1","1"
"4194","4194","YQ378705","","26.6400","20.4900","180.0000","10000","1","1"
"4196","4196","TO344302","","56.9000","43.7700","200.0000","10000","1","1"
"4203","4203","CF358703","","50.5100","38.8500","280.0000","10000","1","1"
"4208","4208","EZ373098","","66.5000","51.1500","500.0000","10000","1","1"
"4215","4215","XL382625","","28.7700","22.1300","300.0000","10000","1","1"
"4222","4222","AK363158","","72.4600","55.7400","300.0000","10000","1","1"
"4229","4229","KW344294","","73.8400","56.8000","300.0000","10000","1","1"
"4231","4231","HC345653","","86.9600","66.8900","280.0000","10000","1","1"
"4237","4237","UL358694","","62.0100","47.7000","260.0000","10000","1","1"
"4244","4244","QA363141","","41.5600","31.9700","300.0000","10000","1","1"
"4251","4251","ZH345641","","140.0100","107.7000","300.0000","10000","1","1"
"4257","4257","HE378698","","26.6400","20.4900","180.0000","10000","1","1"
"4264","4264","IZ344279","","76.0800","58.5200","200.0000","10000","1","1"
"4265","4265","VM382604","","28.7700","22.1300","300.0000","10000","1","1"
"4271","4271","XH373087","","68.2000","52.4600","500.0000","10000","1","1"
"4273","4273","TJ358681","","126.5900","97.3800","320.0000","10000","1","1"
"4279","4279","TF363134","","55.4100","42.6200","300.0000","10000","1","1"
"4286","4286","ZQ344250","","114.4400","88.0300","300.0000","10000","1","1"
"4287","4287","XE378686","","32.6000","25.0800","400.0000","10000","1","1"
"4294","4294","RK359649","","203.3100","156.3900","410.0000","10000","1","1"
"4301","4301","SI363127","","55.4100","42.6200","300.0000","10000","1","1"
"4306","4306","US345632","","152.8000","117.5400","300.0000","10000","1","1"
"4308","4308","BP382581","","46.0300","35.4100","300.0000","10000","1","1"
"4313","4313","JX363113","","41.5600","31.9700","300.0000","10000","1","1"
"4320","4320","JE378676","","32.6000","25.0800","400.0000","10000","1","1"
"4322","4322","YP359611","","145.7700","112.1300","400.0000","10000","1","1"
"4328","4328","DT345348","","120.8400","92.9500","180.0000","10000","1","1"
"4334","4334","KB359599","","145.7700","112.1300","400.0000","10000","1","1"
"4341","4341","LA345321","","203.7400","156.7200","150.0000","10000","1","1"
"4342","4342","SI359540","","139.3700","107.2100","410.0000","10000","1","1"
"4348","4348","BG378663","","34.9600","26.8900","200.0000","10000","1","1"
"4355","4355","BI344243","","95.2600","73.2800","300.0000","10000","1","1"
"4357","4357","MS345303","","101.4400","78.0300","200.0000","10000","1","1"
"4362","4362","NW363108","","41.5600","31.9700","300.0000","10000","1","1"
"4363","4363","KM310967","","34.3100","26.3900","200.0000","10000","1","1"
"4364","4364","NR359045","","101.0100","77.7000","410.0000","10000","1","1"
"4370","4370","UX344226","","191.1700","147.0500","200.0000","10000","1","1"
"4376","4376","BN359023","","139.3700","107.2100","290.0000","10000","1","1"
"4383","4383","FB363094","","72.4600","55.7400","300.0000","10000","1","1"
"4384","4384","GB359019","","152.1600","117.0500","410.0000","10000","1","1"
"4390","4390","LB358984","","152.1600","117.0500","410.0000","10000","1","1"
"4391","4391","AD345273","","108.0400","83.1100","200.0000","10000","1","1"
"4392","4392","HG382564","","46.0300","35.4100","300.0000","10000","1","1"
"4398","4398","YU358946","","190.5300","146.5600","460.0000","10000","1","1"
"4405","4405","PP344967","","131.7000","101.3100","200.0000","10000","1","1"
"4406","4406","OM373065","","69.9000","53.7700","500.0000","10000","1","1"
"4412","4412","HL344190","","66.3900","51.0700","200.0000","10000","1","1"
"4413","4413","DT382550","","46.0300","35.4100","300.0000","10000","1","1"
"4420","4420","MJ358916","","152.1600","117.0500","410.0000","10000","1","1"
"4425","4425","EX344498","","114.4400","88.0300","240.0000","10000","1","1"
"4427","4427","RM373032","","57.9700","44.5900","500.0000","10000","1","1"
"4433","4433","GU344185","","63.3000","48.6900","200.0000","10000","1","1"
"4434","4434","ND344169","","66.3900","51.0700","200.0000","10000","1","1"
"4440","4440","WK358881","","158.5600","121.9700","360.0000","10000","1","1"
"4441","4441","RY382533","","46.0300","35.4100","300.0000","10000","1","1"
"4448","4448","RX344150","","127.2300","97.8700","300.0000","10000","1","1"
"4454","4454","NX344478","","170.0700","130.8200","200.0000","10000","1","1"
"4455","4455","YG310956","","34.3100","26.3900","200.0000","10000","1","1"
"4462","4462","NF358864","","126.5900","97.3800","360.0000","10000","1","1"
"4469","4469","DD344131","","73.8400","56.8000","300.0000","10000","1","1"
"4476","4476","HK382514","","55.4100","42.6200","300.0000","10000","1","1"
"4481","4481","DI292603","","72.4600","55.7400","400.0000","10000","1","1"
"4488","4488","VO344429","","140.0100","107.7000","280.0000","10000","1","1"
"4490","4490","RV310942","","34.3100","26.3900","200.0000","10000","1","1"
"4496","4496","BX358841","","132.9900","102.3000","360.0000","10000","1","1"
"4503","4503","DG343974","","66.3900","51.0700","200.0000","10000","1","1"
"4510","4510","RN363083","","41.7700","32.1300","300.0000","10000","1","1"
"4511","4511","YR344417","","140.0100","107.7000","280.0000","10000","1","1"
"4516","4516","UL382485","","40.4900","31.1500","300.0000","10000","1","1"
"4523","4523","SB343969","","88.8700","68.3600","200.0000","10000","1","1"
"4524","4524","LQ358828","","119.5600","91.9700","360.0000","10000","1","1"
"4531","4531","SD310937","","34.3100","26.3900","200.0000","10000","1","1"
"4532","4532","AV363073","","47.9600","36.8900","300.0000","10000","1","1"
"4538","4538","VA343942","","63.3000","48.6900","200.0000","10000","1","1"
"4545","4545","ID292137","","72.8900","56.0700","400.0000","10000","1","1"
"4551","4551","QE360157","","60.1000","46.2300","200.0000","10000","1","1"
"4552","4552","TT382469","","40.4900","31.1500","300.0000","10000","1","1"
"4558","4558","RA344206","","140.0100","107.7000","300.0000","10000","1","1"
"4559","4559","KV343931","","75.8700","58.3600","200.0000","10000","1","1"
"4565","4565","MS310924","","34.3100","26.3900","200.0000","10000","1","1"
"4566","4573","LI360095","","152.1600","117.0500","460.0000","10000","1","1"
"4567","4574","SV342620","","170.0700","130.8200","300.0000","10000","1","1"
"4574","4581","RG343906","","75.8700","58.3600","200.0000","10000","1","1"
"4581","4588","CD363064","","47.9600","36.8900","200.0000","10000","1","1"
"4586","4593","EH292110","","76.0800","58.5200","400.0000","10000","1","1"
"4587","4594","NH310916","","34.3100","26.3900","200.0000","10000","1","1"
"4593","4600","FU360053","","120.2000","92.4600","200.0000","10000","1","1"
"4595","4602","YJ382458","","28.7700","22.1300","300.0000","10000","1","1"
"4602","4609","AI343882","","127.0100","97.7000","200.0000","10000","1","1"
"4607","4614","QA363053","","69.0400","53.1100","300.0000","10000","1","1"
"4609","4616","GG342186","","152.8000","117.5400","200.0000","10000","1","1"
"4614","4621","ZG292080","","63.9300","49.1800","400.0000","10000","1","1"
"4621","4628","AX343866","","111.1400","85.4900","200.0000","10000","1","1"
"4628","4635","EM360005","","139.3700","107.2100","360.0000","10000","1","1"
"4629","4636","UC363046","","70.8600","54.5100","300.0000","10000","1","1"
"4643","4650","JV382433","","28.7700","22.1300","300.0000","10000","1","1"
"4649","4656","PN342152","","152.8000","117.5400","200.0000","10000","1","1"
"4656","4663","SK343842","","126.0600","96.9700","300.0000","10000","1","1"
"4657","4671","WK363031","","47.9600","36.8900","300.0000","10000","1","1"
"4664","4678","GS310902","","34.3100","26.3900","200.0000","10000","1","1"
"4671","4685","VJ359955","","92.0700","70.8200","390.0000","10000","1","1"
"4677","4691","WP342119","","152.8000","117.5400","200.0000","10000","1","1"
"4684","4698","CJ292071","","84.4000","64.9200","400.0000","10000","1","1"
"4685","4699","HL382412","","28.7700","22.1300","300.0000","10000","1","1"
"4692","4706","ZU363026","","47.9600","36.8900","300.0000","10000","1","1"
"4699","4713","ZJ343828","","84.4000","64.9200","300.0000","10000","1","1"
"4706","4720","OM359931","","101.0100","77.7000","400.0000","10000","1","1"
"4713","4727","QN292045","","78.4300","60.3300","400.0000","10000","1","1"
"4720","4734","NR310890","","34.3100","26.3900","200.0000","10000","1","1"
"4721","4735","ND363010","","33.2400","25.5700","200.0000","10000","1","1"
"4728","4742","JQ343802","","84.4000","64.9200","300.0000","10000","1","1"
"4735","4749","UH341981","","254.8900","196.0700","200.0000","10000","1","1"
"4740","4754","ZC292013","","65.2100","50.1600","400.0000","10000","1","1"
"4742","4756","UA359904","","152.1600","117.0500","430.0000","10000","1","1"
"4749","4763","DA363004","","30.9000","23.7700","200.0000","10000","1","1"
"4755","4769","TK310827","","30.9000","23.7700","200.0000","10000","1","1"
"4761","4775","IK343791","","76.0800","58.5200","300.0000","10000","1","1"
"4768","4782","IZ382389","","28.7700","22.1300","300.0000","10000","1","1"
"4770","4784","GJ291705","","69.6900","53.6100","400.0000","10000","1","1"
"4775","4789","WK341930","","101.6600","78.2000","200.0000","10000","1","1"
"4777","4791","KX362996","","41.5600","31.9700","200.0000","10000","1","1"
"4782","4796","CN359851","","53.0700","40.8200","300.0000","10000","1","1"
"4784","4798","YI343781","","88.7600","68.2800","300.0000","10000","1","1"
"4789","4803","PQ291674","","67.1300","51.6400","400.0000","10000","1","1"
"4791","4805","KD382354","","28.7700","22.1300","300.0000","10000","1","1"
"4798","4819","ZV362989","","41.5600","31.9700","200.0000","10000","1","1"
"4805","4826","WF341910","","178.2700","137.1300","300.0000","10000","1","1"
"4812","4833","JT310810","","30.9000","23.7700","200.0000","10000","1","1"
"4818","4839","IV343777","","58.9300","45.3300","200.0000","10000","1","1"
"4824","4845","FF359837","","53.0700","40.8200","300.0000","10000","1","1"
"4826","4847","SU291575","","80.9900","62.3000","400.0000","10000","1","1"
"4833","4854","YG382323","","28.7700","22.1300","300.0000","10000","1","1"
"4839","4860","XJ362971","","41.5600","31.9700","200.0000","10000","1","1"
"4846","4867","QC341828","","200.6400","154.3400","200.0000","10000","1","1"
"4847","4868","KL310802","","37.3000","28.6900","200.0000","10000","1","1"
"4853","4874","QV359816","","164.9600","126.8900","520.0000","10000","1","1"
"4860","4881","MO343763","","50.3000","38.6900","300.0000","10000","1","1"
"4866","4887","XX362967","","41.7700","32.1300","200.0000","10000","1","1"
"4873","4894","UW286026","","37.5100","28.8500","300.0000","10000","1","1"
"4880","4901","XM382305","","28.7700","22.1300","300.0000","10000","1","1"
"4887","4908","XI359792","","171.3400","131.8000","460.0000","10000","1","1"
"4888","4909","SH310799","","37.3000","28.6900","200.0000","10000","1","1"
"4894","4915","YK343754","","103.6700","79.7500","400.0000","10000","1","1"
"4895","4916","IL359764","","143.8600","110.6600","330.0000","10000","1","1"
"4901","4936","YZ382288","","41.7700","32.1300","300.0000","10000","1","1"
"4902","4937","PY343740","","103.6700","79.7500","400.0000","10000","1","1"
"4903","4938","YL362954","","41.7700","32.1300","200.0000","10000","1","1"
"4909","4944","IN359744","","143.8600","110.6600","310.0000","10000","1","1"
"4910","4945","HE341695","","114.4400","88.0300","260.0000","10000","1","1"
"4915","4950","JE310789","","34.3100","26.3900","200.0000","10000","1","1"
"4922","4957","RI343737","","133.5100","102.7000","300.0000","10000","1","1"
"4923","4958","RG285962","","38.4700","29.5900","250.0000","10000","1","1"
"4929","4964","ZI362943","","50.3000","38.6900","300.0000","10000","1","1"
"4936","4971","VZ341675","","131.7000","101.3100","300.0000","10000","1","1"
"4937","4972","ZO343728","","95.2600","73.2800","300.0000","10000","1","1"
"4943","4978","OC310770","","34.3100","26.3900","200.0000","10000","1","1"
"4944","4986","HX359717","","126.5900","97.3800","360.0000","10000","1","1"
"4945","4994","EA343707","","101.4400","78.0300","300.0000","10000","1","1"
"4951","5000","UE382262","","46.8900","36.0700","400.0000","10000","1","1"
"4957","5006","JW362935","","50.3000","38.6900","300.0000","10000","1","1"
"4958","5007","BR291553","","79.2700","60.9800","400.0000","10000","1","1"
"4964","5013","NP362910","","50.3000","38.6900","300.0000","10000","1","1"
"4971","5020","RX343690","","101.4400","78.0300","300.0000","10000","1","1"
"4978","5027","YF310762","","0.0000","26.3900","200.0000","10000","1","1"
"4980","5029","YO359689","","126.5900","97.3800","360.0000","10000","1","1"
"4985","5034","YJ341553","","133.6300","102.7900","200.0000","10000","1","1"
"4986","5035","ZD291523","","80.9900","62.3000","400.0000","10000","1","1"
"4987","5043","AY362871","","50.3000","38.6900","300.0000","10000","1","1"
"4994","5050","VW310741","","34.3100","26.3900","200.0000","10000","1","1"
"5000","5056","OI343676","","101.4400","78.0300","200.0000","10000","1","1"
"5007","5063","QD382245","","55.4100","42.6200","300.0000","10000","1","1"
"5014","5070","UW362849","","47.9600","36.8900","200.0000","10000","1","1"
"5015","5071","IE341282","","135.5400","104.2600","180.0000","10000","1","1"
"5020","5076","EZ285957","","38.4700","29.5900","250.0000","10000","1","1"
"5022","5078","BO310735","","34.3100","26.3900","200.0000","10000","1","1"
"5029","5085","FS362826","","47.9600","36.8900","200.0000","10000","1","1"
"5036","5092","GA291473","","72.4600","55.7400","400.0000","10000","1","1"
"5043","5099","BV341098","","71.6000","55.0800","100.0000","10000","1","1"
"5048","5104","WI343662","","191.1700","147.0500","300.0000","10000","1","1"
"5049","5105","XK302611","","170.0700","130.8200","500.0000","10000","1","1"
"5050","5106","RU382229","","55.4100","42.6200","300.0000","10000","1","1"
"5057","5113","FT285944","","38.4700","29.5900","250.0000","10000","1","1"
"5064","5120","FM362797","","66.5000","51.1500","200.0000","10000","1","1"
"5070","5126","VS310720","","34.3100","26.3900","200.0000","10000","1","1"
"5071","5127","WS341069","","71.6000","55.0800","100.0000","10000","1","1"
"5076","5132","CF286666","","113.8000","87.5400","500.0000","10000","1","1"
"5083","5139","YX340572","","140.0100","107.7000","260.0000","10000","1","1"
"5090","5146","UM343657","","140.0100","107.7000","300.0000","10000","1","1"
"5091","5147","VZ362771","","72.4600","55.7400","200.0000","10000","1","1"
"5092","5148","WG382216","","55.4100","42.6200","300.0000","10000","1","1"
"5098","5154","AX310717","","34.3100","26.3900","200.0000","10000","1","1"
"5104","5160","QJ362747","","72.4600","55.7400","300.0000","10000","1","1"
"5106","5162","VV343648","","140.0100","107.7000","300.0000","10000","1","1"
"5111","5167","EC340326","","118.6000","91.2300","200.0000","10000","1","1"
"5112","5168","JG285929","","38.4700","29.5900","250.0000","10000","1","1"
"5118","5174","RF352143","","84.4000","64.9200","340.0000","10000","1","1"
"5120","5176","CI362727","","66.5000","51.1500","300.0000","10000","1","1"
"5126","5182","KJ343638","","84.4000","64.9200","200.0000","10000","1","1"
"5127","5183","DK310703","","34.3100","26.3900","200.0000","10000","1","1"
"5132","5188","DH340283","","118.6000","91.2300","200.0000","10000","1","1"
"5134","5190","UC382207","","55.4100","42.6200","400.0000","10000","1","1"
"5141","5197","YW343622","","67.3400","51.8000","200.0000","10000","1","1"
"5146","5202","QH362708","","66.5000","51.1500","300.0000","10000","1","1"
"5153","5209","TC291413","","78.4300","60.3300","400.0000","10000","1","1"
"5154","5210","NH310699","","34.3100","26.3900","200.0000","10000","1","1"
"5161","5217","CS343613","","73.8400","56.8000","200.0000","10000","1","1"
"5168","5224","JR285918","","49.4400","38.0300","350.0000","10000","1","1"
"5169","5225","UF339550","","114.4400","88.0300","200.0000","10000","1","1"
"5175","5231","SZ352114","","125.3100","96.3900","320.0000","10000","1","1"
"5176","5232","GV291396","","79.9200","61.4800","400.0000","10000","1","1"
"5181","5237","WS362668","","72.4600","55.7400","300.0000","10000","1","1"
"5188","5244","EC343604","","58.8300","45.2500","200.0000","10000","1","1"
"5195","5251","IR382180","","55.4100","42.6200","400.0000","10000","1","1"
"5196","5252","ES343599","","67.3400","51.8000","200.0000","10000","1","1"
"5202","5258","JT339432","","82.4700","63.4400","140.0000","10000","1","1"
"5209","5265","ZF352090","","125.3100","96.3900","320.0000","10000","1","1"
"5211","5267","JE291319","","67.7700","52.1300","400.0000","10000","1","1"
"5217","5273","UH362635","","50.3000","38.6900","300.0000","10000","1","1"
"5223","5279","OR310680","","25.8700","19.9000","200.0000","10000","1","1"
"5225","5281","IY285819","","38.8700","29.9000","200.0000","10000","1","1"
"5230","5286","RA343575","","95.2600","73.2800","300.0000","10000","1","1"
"5231","5287","CL291163","","73.5300","56.5600","400.0000","10000","1","1"
"5238","5294","FD382160","","51.1400","39.3400","300.0000","10000","1","1"
"5239","5295","OV339353","","101.6600","78.2000","200.0000","10000","1","1"
"5244","5300","VT362596","","66.5000","51.1500","300.0000","10000","1","1"
"5251","5307","QW352084","","107.4100","82.6200","380.0000","10000","1","1"
"5253","5309","RR343541","","95.2600","73.2800","300.0000","10000","1","1"
"5258","5314","SF291132","","84.4000","64.9200","400.0000","10000","1","1"
"5260","5316","RN343527","","58.9300","45.3300","200.0000","10000","1","1"
"5265","5321","SC310671","","25.8700","19.9000","200.0000","10000","1","1"
"5267","5323","ZE382153","","51.1400","39.3400","300.0000","10000","1","1"
"5272","5328","PP339307","","191.1700","147.0500","200.0000","10000","1","1"
"5273","5329","UU291100","","69.6900","53.6100","400.0000","10000","1","1"
"5279","5335","GB362573","","66.5000","51.1500","300.0000","10000","1","1"
"5288","5344","YY352072","","152.1600","117.0500","320.0000","10000","1","1"
"5293","5342","BC343506","","84.4000","64.9200","300.0000","10000","1","1"
"5300","5349","JX291093","","63.9300","49.1800","400.0000","10000","1","1"
"5301","5350","AR362558","","63.9300","49.1800","300.0000","10000","1","1"
"5302","5351","SZ310667","","25.8700","19.9000","200.0000","10000","1","1"
"5309","5358","FV285691","","53.7400","41.3400","300.0000","10000","1","1"
"5315","5364","GK339279","","80.5600","61.9700","200.0000","10000","1","1"
"5321","5370","HH343487","","88.8700","68.3600","300.0000","10000","1","1"
"5322","5371","BW352037","","120.8400","92.9500","320.0000","10000","1","1"
"5323","5372","OE362534","","63.9300","49.1800","300.0000","10000","1","1"
"5329","5378","QW343461","","118.6000","91.2300","300.0000","10000","1","1"
"5336","5385","JX291062","","83.5400","64.2600","400.0000","10000","1","1"
"5337","5386","BS381828","","60.5300","46.5600","400.0000","10000","1","1"
"5342","5391","MC352015","","164.9600","126.8900","300.0000","10000","1","1"
"5343","5392","LD310650","","34.3100","26.3900","200.0000","10000","1","1"
"5349","5398","FI343415","","88.8700","68.3600","300.0000","10000","1","1"
"5356","5405","EP285622","","43.3700","33.3600","300.0000","10000","1","1"
"5357","5406","DY362510","","72.4600","55.7400","300.0000","10000","1","1"
"5363","5412","BI339195","","93.3400","71.8000","200.0000","10000","1","1"
"5370","5419","XE343394","","76.0800","58.5200","300.0000","10000","1","1"
"5377","5426","RW351979","","120.2000","92.4600","420.0000","10000","1","1"
"5378","5427","YN362492","","72.4600","55.7400","300.0000","10000","1","1"
"5384","5433","WQ339175","","93.3400","71.8000","200.0000","10000","1","1"
"5391","5440","OQ351957","","125.3100","96.3900","360.0000","10000","1","1"
"5393","5442","XM291035","","84.4000","64.9200","400.0000","10000","1","1"
"5399","5448","JX285606","","38.4700","29.5900","250.0000","10000","1","1"
"5406","5455","YG362479","","73.1000","56.2300","200.0000","10000","1","1"
"5413","5462","SC381801","","60.5300","46.5600","400.0000","10000","1","1"
"5420","5469","CG351939","","152.1600","117.0500","290.0000","10000","1","1"
"5427","5476","WI290977","","72.4600","55.7400","400.0000","10000","1","1"
"5428","5477","ZK339081","","64.7900","49.8400","200.0000","10000","1","1"
"5433","5482","CF310646","","34.3100","26.3900","200.0000","10000","1","1"
"5435","5484","JU343370","","88.8700","68.3600","300.0000","10000","1","1"
"5441","5490","WK351913","","120.8400","92.9500","280.0000","10000","1","1"
"5448","5497","FE362432","","66.5000","51.1500","200.0000","10000","1","1"
"5449","5498","BC338839","","114.4400","88.0300","200.0000","10000","1","1"
"5454","5503","SD343310","","75.8700","58.3600","200.0000","10000","1","1"
"5456","5505","VQ290946","","72.4600","55.7400","400.0000","10000","1","1"
"5463","5512","IZ362426","","66.5000","51.1500","300.0000","10000","1","1"
"5470","5519","JB343289","","103.6700","79.7500","300.0000","10000","1","1"
"5476","5525","ZH351887","","120.8400","92.9500","280.0000","10000","1","1"
"5483","5532","LM290898","","81.8400","62.9500","400.0000","10000","1","1"
"5489","5538","MR343268","","66.3900","51.0700","200.0000","10000","1","1"
"5491","5540","FV285581","","38.4700","29.5900","250.0000","10000","1","1"
"5496","5545","FI310624","","33.0300","25.4100","200.0000","10000","1","1"
"5498","5547","UO338274","","93.3400","71.8000","200.0000","10000","1","1"
"5504","5553","ZF351864","","113.8000","87.5400","310.0000","10000","1","1"
"5505","5554","SB343230","","50.3000","38.6900","200.0000","10000","1","1"
"5510","5559","BF362405","","66.5000","51.1500","300.0000","10000","1","1"
"5511","5560","NO351854","","107.4100","82.6200","380.0000","10000","1","1"
"5517","5566","FC338258","","93.3400","71.8000","200.0000","10000","1","1"
"5518","5567","KG343246","","58.8300","45.2500","200.0000","10000","1","1"
"5519","5568","VZ285528","","36.8300","28.3300","300.0000","10000","1","1"
"5525","5574","CV362370","","66.5000","51.1500","300.0000","10000","1","1"
"5526","5575","ZJ343220","","50.3000","38.6900","200.0000","10000","1","1"
"5532","5581","HV351849","","113.8000","87.5400","330.0000","10000","1","1"
"5538","5587","BW362330","","72.4600","55.7400","300.0000","10000","1","1"
"5539","5588","JT338241","","93.3400","71.8000","200.0000","10000","1","1"
"5545","5594","DT290850","","84.4000","64.9200","400.0000","10000","1","1"
"5552","5601","TW343218","","50.3000","38.6900","200.0000","10000","1","1"
"5559","5608","IR285486","","38.4700","29.5900","300.0000","10000","1","1"
"5561","5610","CN362322","","72.4600","55.7400","300.0000","10000","1","1"
"5566","5615","IG290821","","67.1300","51.6400","400.0000","10000","1","1"
"5573","5622","VG352458","","120.8400","92.9500","400.0000","10000","1","1"
"5587","5636","CV343191","","101.4400","78.0300","200.0000","10000","1","1"
"5588","5637","TH290667","","78.4300","60.3300","400.0000","10000","1","1"
"5589","5638","SM338231","","93.3400","71.8000","200.0000","10000","1","1"
"5596","5645","ND362305","","69.0400","53.1100","300.0000","10000","1","1"
"5603","5652","DK285475","","38.4700","29.5900","300.0000","10000","1","1"
"5609","5658","MD352439","","81.8400","62.9500","310.0000","10000","1","1"
"5610","5659","VS343186","","58.8300","45.2500","200.0000","10000","1","1"
"5617","5666","DU290630","","84.4000","64.9200","400.0000","10000","1","1"
"5622","5671","KH362285","","69.0400","53.1100","300.0000","10000","1","1"
"5629","5678","XG343165","","114.4400","88.0300","300.0000","10000","1","1"
"5636","5685","GX338164","","76.0800","58.5200","200.0000","10000","1","1"
"5643","5692","SL352418","","107.4100","82.6200","260.0000","10000","1","1"
"5644","5693","TV343146","","67.3400","51.8000","200.0000","10000","1","1"
"5651","5700","VR362272","","69.0400","53.1100","300.0000","10000","1","1"
"5658","5707","IN381788","","31.9700","24.5900","200.0000","10000","1","1"
"5659","5708","HX285456","","38.8700","29.9000","200.0000","10000","1","1"
"5666","5715","QV338137","","101.4400","78.0300","200.0000","10000","1","1"
"5671","5720","TX343116","","84.4000","64.9200","200.0000","10000","1","1"
"5678","5727","CG290606","","84.4000","64.9200","400.0000","10000","1","1"
"5685","5734","FH352372","","84.4000","64.9200","320.0000","10000","1","1"
"5686","5735","OM362253","","72.4600","55.7400","300.0000","10000","1","1"
"5692","5741","FI310578","","34.3100","26.3900","200.0000","10000","1","1"
"5694","5743","LJ343015","","67.3400","51.8000","200.0000","10000","1","1"
"5699","5748","YK285389","","38.8700","29.9000","200.0000","10000","1","1"
"5706","5755","AU290546","","76.7300","59.0200","400.0000","10000","1","1"
"5707","5756","LO381762","","31.9700","24.5900","200.0000","10000","1","1"
"5713","5762","IL343006","","95.2600","73.2800","300.0000","10000","1","1"
"5715","5764","ZC338124","","101.4400","78.0300","200.0000","10000","1","1"
"5722","5771","HH362224","","72.4600","55.7400","300.0000","10000","1","1"
